#   1  FUR   LHZ   GR    2008 133:05:17:48.640    10.000    8460
#   2  FUR   RAD   GR    2008 133:05:17:48.640    10.000    8460
#   3  FUR   TRA   GR    2008 133:05:17:48.640    10.000    8460
   0.7280964E-01	   0.3511475E+00	  -0.1703743E+00
   0.2002444E+00	  -0.5241262E+00	   0.1332534E+01
   0.3156765E+00	  -0.1508483E+01	   0.2399853E+01
   0.4115443E+00	  -0.2439266E+01	   0.2774525E+01
   0.4696284E+00	  -0.3050257E+01	   0.2395680E+01
   0.4638100E+00	  -0.3080331E+01	   0.1407411E+01
   0.3751623E+00	  -0.2398239E+01	   0.1116421E+00
   0.2095492E+00	  -0.1086285E+01	  -0.1116058E+01
   0.8660857E-02	   0.5567030E+00	  -0.1925589E+01
  -0.1565002E+00	   0.2090465E+01	  -0.2091265E+01
  -0.2097138E+00	   0.3050991E+01	  -0.1588024E+01
  -0.1040137E+00	   0.3078761E+01	  -0.6099247E+00
   0.1478719E+00	   0.2024901E+01	   0.4836778E+00
   0.4653016E+00	   0.1262143E-01	   0.1288125E+01
   0.7238888E+00	  -0.2565658E+01	   0.1503911E+01
   0.8058307E+00	  -0.5115885E+01	   0.1067338E+01
   0.6516784E+00	  -0.6959466E+01	   0.1984636E+00
   0.2882166E+00	  -0.7490808E+01	  -0.6738431E+00
  -0.1779258E+00	  -0.6358646E+01	  -0.1094213E+01
  -0.5967232E+00	  -0.3617956E+01	  -0.7942528E+00
  -0.8306704E+00	   0.2114880E+00	   0.1664091E+00
  -0.8063661E+00	   0.4234231E+01	   0.1403012E+01
  -0.5391172E+00	   0.7419339E+01	   0.2368994E+01
  -0.1261095E+00	   0.8912186E+01	   0.2613485E+01
   0.2921933E+00	   0.8312495E+01	   0.2016420E+01
   0.5855442E+00	   0.5822308E+01	   0.8816905E+00
   0.6774001E+00	   0.2187051E+01	  -0.1686323E+00
   0.5644212E+00	  -0.1552807E+01	  -0.4519957E+00
   0.3050865E+00	  -0.4395372E+01	   0.4668854E+00
  -0.1052713E-01	  -0.5683294E+01	   0.2540752E+01
  -0.2982947E+00	  -0.5291112E+01	   0.5194976E+01
  -0.5073503E+00	  -0.3631487E+01	   0.7521255E+01
  -0.6307096E+00	  -0.1475137E+01	   0.8636842E+01
  -0.6941444E+00	   0.3445232E+00	   0.8044843E+01
  -0.7317877E+00	   0.1228586E+01	   0.5835389E+01
  -0.7599449E+00	   0.1000318E+01	   0.2634558E+01
  -0.7640896E+00	  -0.7304493E-01	  -0.6785032E+00
  -0.7066730E+00	  -0.1426020E+01	  -0.3342931E+01
  -0.5493647E+00	  -0.2448800E+01	  -0.4994773E+01
  -0.2789533E+00	  -0.2743635E+01	  -0.5731062E+01
   0.7634031E-01	  -0.2278733E+01	  -0.5956351E+01
   0.4498084E+00	  -0.1383623E+01	  -0.6110669E+01
   0.7559886E+00	  -0.5911865E+00	  -0.6413784E+01
   0.9200684E+00	  -0.3950732E+00	  -0.6745740E+01
   0.9053648E+00	  -0.1016271E+01	  -0.6710029E+01
   0.7266694E+00	  -0.2278680E+01	  -0.5837558E+01
   0.4445188E+00	  -0.3655759E+01	  -0.3824002E+01
   0.1437483E+00	  -0.4476569E+01	  -0.6939920E+00
  -0.9462978E-01	  -0.4210493E+01	   0.3162699E+01
  -0.2167769E+00	  -0.2698322E+01	   0.7087124E+01
  -0.2101776E+00	  -0.2231402E+00	   0.1033538E+02
  -0.1056597E+00	   0.2613440E+01	   0.1227997E+02
   0.3536560E-01	   0.5147308E+01	   0.1255223E+02
   0.1437676E+00	   0.6915026E+01	   0.1108864E+02
   0.1671418E+00	   0.7795021E+01	   0.8095743E+01
   0.8414292E-01	   0.7964644E+01	   0.3977870E+01
  -0.9163215E-01	   0.7708219E+01	  -0.7354966E+00
  -0.3163804E+00	   0.7198382E+01	  -0.5444617E+01
  -0.5258407E+00	   0.6378005E+01	  -0.9518716E+01
  -0.6534976E+00	   0.5005417E+01	  -0.1235175E+02
  -0.6486288E+00	   0.2843086E+01	  -0.1347888E+02
  -0.4918733E+00	  -0.1233221E+00	  -0.1272902E+02
  -0.2034058E+00	  -0.3574528E+01	  -0.1031922E+02
   0.1611042E+00	  -0.6912021E+01	  -0.6849387E+01
   0.5247010E+00	  -0.9462253E+01	  -0.3166382E+01
   0.8079616E+00	  -0.1072806E+02	  -0.8903271E-01
   0.9466523E+00	  -0.1054989E+02	   0.1877269E+01
   0.9069685E+00	  -0.9103470E+01	   0.2708279E+01
   0.6931657E+00	  -0.6764645E+01	   0.2837567E+01
   0.3464507E+00	  -0.3931145E+01	   0.2915400E+01
  -0.6263892E-01	  -0.9081172E+00	   0.3453775E+01
  -0.4489141E+00	   0.2092490E+01	   0.4540537E+01
  -0.7284681E+00	   0.4871801E+01	   0.5749756E+01
  -0.8357367E+00	   0.7164935E+01	   0.6332767E+01
  -0.7407619E+00	   0.8639998E+01	   0.5602085E+01
  -0.4587203E+00	   0.8989276E+01	   0.3317397E+01
  -0.5427585E-01	   0.8071959E+01	  -0.1107818E+00
   0.3659829E+00	   0.6030032E+01	  -0.3715802E+01
   0.6799147E+00	   0.3295531E+01	  -0.6328459E+01
   0.7823021E+00	   0.4667084E+00	  -0.7042485E+01
   0.6232418E+00	  -0.1891785E+01	  -0.5584713E+01
   0.2309911E+00	  -0.3434643E+01	  -0.2425297E+01
  -0.2890365E+00	  -0.4111917E+01	   0.1406957E+01
  -0.7795480E+00	  -0.4105971E+01	   0.4705198E+01
  -0.1080248E+01	  -0.3681277E+01	   0.6486286E+01
  -0.1080322E+01	  -0.3039270E+01	   0.6260825E+01
  -0.7547361E+00	  -0.2257435E+01	   0.4096434E+01
  -0.1751498E+00	  -0.1332154E+01	   0.5097052E+00
   0.5131838E+00	  -0.2765465E+00	  -0.3718763E+01
   0.1132193E+01	   0.7931819E+00	  -0.7722648E+01
   0.1520891E+01	   0.1648227E+01	  -0.1066444E+02
   0.1575701E+01	   0.2034905E+01	  -0.1180924E+02
   0.1272922E+01	   0.1819882E+01	  -0.1062020E+02
   0.6686434E+00	   0.1100098E+01	  -0.6899589E+01
  -0.1183497E+00	   0.1923700E+00	  -0.9541028E+00
  -0.9300816E+00	  -0.4906258E+00	   0.6287272E+01
  -0.1596769E+01	  -0.6214342E+00	   0.1332257E+02
  -0.1966033E+01	  -0.9718939E-01	   0.1838487E+02
  -0.1933543E+01	   0.9192241E+00	   0.1995916E+02
  -0.1471243E+01	   0.2067912E+01	   0.1732178E+02
  -0.6460191E+00	   0.2934225E+01	   0.1089667E+02
   0.3786271E+00	   0.3204453E+01	   0.2260180E+01
   0.1369876E+01	   0.2763111E+01	  -0.6289462E+01
   0.2079917E+01	   0.1695440E+01	  -0.1245716E+02
   0.2312969E+01	   0.2229379E+00	  -0.1470756E+02
   0.1986278E+01	  -0.1381744E+01	  -0.1279580E+02
   0.1166299E+01	  -0.2869886E+01	  -0.7832046E+01
   0.6067890E-01	  -0.4065247E+01	  -0.1848231E+01
  -0.1036212E+01	  -0.4886153E+01	   0.2945745E+01
  -0.1828456E+01	  -0.5352444E+01	   0.4958488E+01
  -0.2107965E+01	  -0.5570052E+01	   0.3767508E+01
  -0.1816420E+01	  -0.5682116E+01	   0.2216834E+00
  -0.1061025E+01	  -0.5789175E+01	  -0.3920053E+01
  -0.7500925E-01	  -0.5864143E+01	  -0.6685525E+01
   0.8612211E+00	  -0.5710837E+01	  -0.6649258E+01
   0.1504524E+01	  -0.5003259E+01	  -0.3476872E+01
   0.1715559E+01	  -0.3403177E+01	   0.1952356E+01
   0.1486011E+01	  -0.7219018E+00	   0.7896003E+01
   0.9215702E+00	   0.2948280E+01	   0.1241171E+02
   0.1993864E+00	   0.7189898E+01	   0.1407142E+02
  -0.4897991E+00	   0.1133122E+02	   0.1244493E+02
  -0.9914098E+00	   0.1461320E+02	   0.8170859E+01
  -0.1218238E+01	   0.1637820E+02	   0.2610435E+01
  -0.1161814E+01	   0.1620659E+02	  -0.2735994E+01
  -0.8822085E+00	   0.1396990E+02	  -0.6780589E+01
  -0.4849195E+00	   0.9809114E+01	  -0.9139738E+01
  -0.8978238E-01	   0.4098903E+01	  -0.1006983E+02
   0.2002100E+00	  -0.2563341E+01	  -0.1013972E+02
   0.3243995E+00	  -0.9350425E+01	  -0.9853458E+01
   0.2784714E+00	  -0.1524258E+02	  -0.9395545E+01
   0.1115179E+00	  -0.1915107E+02	  -0.8592659E+01
  -0.9368857E-01	  -0.2014034E+02	  -0.7072567E+01
  -0.2498581E+00	  -0.1771440E+02	  -0.4520052E+01
  -0.2938897E+00	  -0.1207352E+02	  -0.9087960E+00
  -0.2027311E+00	  -0.4223956E+01	   0.3378911E+01
   0.5871940E-02	   0.4152028E+01	   0.7602242E+01
   0.2878944E+00	   0.1108476E+02	   0.1086325E+02
   0.5910128E+00	   0.1486652E+02	   0.1238722E+02
   0.8652503E+00	   0.1458573E+02	   0.1177429E+02
   0.1067903E+01	   0.1045144E+02	   0.9129731E+01
   0.1162078E+01	   0.3776648E+01	   0.5033160E+01
   0.1118592E+01	  -0.3407463E+01	   0.3659304E+00
   0.9240485E+00	  -0.8981584E+01	  -0.3930621E+01
   0.5896925E+00	  -0.1139327E+02	  -0.7076171E+01
   0.1577906E+00	  -0.1011840E+02	  -0.8590328E+01
  -0.3020752E+00	  -0.5774527E+01	  -0.8331492E+01
  -0.7067292E+00	   0.1391711E+00	  -0.6458641E+01
  -0.9851809E+00	   0.5771480E+01	  -0.3357390E+01
  -0.1100583E+01	   0.9523249E+01	   0.4282896E+00
  -0.1063239E+01	   0.1051835E+02	   0.4255172E+01
  -0.9237885E+00	   0.8794396E+01	   0.7445869E+01
  -0.7481155E+00	   0.5177985E+01	   0.9368443E+01
  -0.5854697E+00	   0.9279678E+00	   0.9532123E+01
  -0.4478351E+00	  -0.2707329E+01	   0.7698796E+01
  -0.3098503E+00	  -0.4864345E+01	   0.3989599E+01
  -0.1309031E+00	  -0.5251280E+01	  -0.1039299E+01
   0.1128668E+00	  -0.4107468E+01	  -0.6405806E+01
   0.4021978E+00	  -0.2007316E+01	  -0.1085746E+02
   0.6695689E+00	   0.3904371E+00	  -0.1316418E+02
   0.8221394E+00	   0.2551875E+01	  -0.1247623E+02
   0.7834954E+00	   0.4174428E+01	  -0.8633864E+01
   0.5359264E+00	   0.5165769E+01	  -0.2308925E+01
   0.1403447E+00	   0.5540635E+01	   0.5103635E+01
  -0.2802841E+00	   0.5311210E+01	   0.1183563E+02
  -0.5860712E+00	   0.4433951E+01	   0.1622935E+02
  -0.6765053E+00	   0.2843405E+01	   0.1719075E+02
  -0.5322940E+00	   0.5551698E+00	   0.1446429E+02
  -0.2239199E+00	  -0.2228365E+01	   0.8647211E+01
   0.1179428E+00	  -0.5085590E+01	   0.9687118E+00
   0.3565432E+00	  -0.7452644E+01	  -0.7058221E+01
   0.4035045E+00	  -0.8795497E+01	  -0.1397423E+02
   0.2521337E+00	  -0.8801529E+01	  -0.1860460E+02
  -0.2505653E-01	  -0.7499129E+01	  -0.2017902E+02
  -0.3098814E+00	  -0.5247953E+01	  -0.1838955E+02
  -0.4879976E+00	  -0.2605681E+01	  -0.1343941E+02
  -0.4912387E+00	  -0.1285808E+00	  -0.6087264E+01
  -0.3206604E+00	   0.1807462E+01	   0.2382551E+01
  -0.4059553E-01	   0.3084651E+01	   0.1033748E+02
   0.2516368E+00	   0.3789541E+01	   0.1614405E+02
   0.4644363E+00	   0.4079955E+01	   0.1861424E+02
   0.5467373E+00	   0.4059291E+01	   0.1738973E+02
   0.5038607E+00	   0.3734703E+01	   0.1309746E+02
   0.3889086E+00	   0.3070422E+01	   0.7172709E+01
   0.2760540E+00	   0.2088204E+01	   0.1382458E+01
   0.2269299E+00	   0.9398894E+00	  -0.2786985E+01
   0.2659029E+00	  -0.1104448E+00	  -0.4633083E+01
   0.3719865E+00	  -0.7964666E+00	  -0.4417197E+01
   0.4874306E+00	  -0.9912360E+00	  -0.3136300E+01
   0.5397203E+00	  -0.7947038E+00	  -0.1989051E+01
   0.4688064E+00	  -0.5120887E+00	  -0.1796937E+01
   0.2495832E+00	  -0.5122437E+00	  -0.2642358E+01
  -0.9551573E-01	  -0.1034144E+01	  -0.3899808E+01
  -0.4996049E+00	  -0.2046469E+01	  -0.4632475E+01
  -0.8664876E+00	  -0.3233757E+01	  -0.4140362E+01
  -0.1093058E+01	  -0.4109275E+01	  -0.2376573E+01
  -0.1096495E+01	  -0.4225344E+01	  -0.3396107E-01
  -0.8415724E+00	  -0.3407907E+01	   0.1745034E+01
  -0.3603482E+00	  -0.1891952E+01	   0.1912903E+01
   0.2478694E+00	  -0.2628045E+00	   0.5709241E-01
   0.8371156E+00	   0.8033364E+00	  -0.3316240E+01
   0.1252573E+01	   0.8894660E+00	  -0.6897033E+01
   0.1373651E+01	   0.1059137E+00	  -0.9057123E+01
   0.1149828E+01	  -0.8636227E+00	  -0.8510708E+01
   0.6173561E+00	  -0.1003771E+01	  -0.4882128E+01
  -0.1090979E+00	   0.5768856E+00	   0.1055690E+01
  -0.8692828E+00	   0.4175188E+01	   0.7584838E+01
  -0.1501220E+01	   0.9218982E+01	   0.1260957E+02
  -0.1881339E+01	   0.1433429E+02	   0.1436485E+02
  -0.1948501E+01	   0.1776077E+02	   0.1202002E+02
  -0.1707580E+01	   0.1798170E+02	   0.5990927E+01
  -0.1217453E+01	   0.1433526E+02	  -0.2135028E+01
  -0.5709403E+00	   0.7351590E+01	  -0.1005499E+02
   0.1235183E+00	  -0.1352286E+01	  -0.1546096E+02
   0.7568446E+00	  -0.9607265E+01	  -0.1678350E+02
   0.1232443E+01	  -0.1545525E+02	  -0.1371807E+02
   0.1478217E+01	  -0.1783293E+02	  -0.7340288E+01
   0.1458864E+01	  -0.1690066E+02	   0.2415927E+00
   0.1188503E+01	  -0.1389315E+02	   0.6574891E+01
   0.7323000E+00	  -0.1055063E+02	   0.9671224E+01
   0.1969883E+00	  -0.8362436E+01	   0.8668794E+01
  -0.2940113E+00	  -0.7939503E+01	   0.4131313E+01
  -0.6329399E+00	  -0.8783268E+01	  -0.2120175E+01
  -0.7557403E+00	  -0.9552328E+01	  -0.7599974E+01
  -0.6572746E+00	  -0.8704536E+01	  -0.9992073E+01
  -0.3874344E+00	  -0.5225542E+01	  -0.7950646E+01
  -0.3314896E-01	   0.8705503E+00	  -0.1590439E+01
   0.3070230E+00	   0.8481139E+01	   0.7509078E+01
   0.5486372E+00	   0.1580447E+02	   0.1677675E+02
   0.6389558E+00	   0.2099038E+02	   0.2343103E+02
   0.5653495E+00	   0.2276792E+02	   0.2532832E+02
   0.3560613E+00	   0.2079926E+02	   0.2160716E+02
   0.7290847E-01	   0.1566755E+02	   0.1294115E+02
  -0.2019724E+00	   0.8587138E+01	   0.1352495E+01
  -0.3852395E+00	   0.1010379E+01	  -0.1034920E+02
  -0.4162170E+00	  -0.5720662E+01	  -0.1934301E+02
  -0.2820089E+00	  -0.1059391E+02	  -0.2355811E+02
  -0.3045660E-01	  -0.1301835E+02	  -0.2221098E+02
   0.2396465E+00	  -0.1282935E+02	  -0.1598082E+02
   0.4124535E+00	  -0.1026628E+02	  -0.6767588E+01
   0.4034249E+00	  -0.5948914E+01	   0.2892237E+01
   0.2016082E+00	  -0.8194458E+00	   0.1056574E+02
  -0.1156219E+00	   0.3997287E+01	   0.1459304E+02
  -0.4058308E+00	   0.7406666E+01	   0.1449923E+02
  -0.5195003E+00	   0.8610391E+01	   0.1104193E+02
  -0.3668896E+00	   0.7358146E+01	   0.5885154E+01
   0.3411771E-01	   0.4068770E+01	   0.9952433E+00
   0.5544569E+00	  -0.2544875E+00	  -0.2038735E+01
   0.9987993E+00	  -0.4303200E+01	  -0.2510953E+01
   0.1181674E+01	  -0.6859524E+01	  -0.7600661E+00
   0.1004393E+01	  -0.7187372E+01	   0.2041761E+01
   0.4963761E+00	  -0.5288630E+01	   0.4359675E+01
  -0.1957714E+00	  -0.1921618E+01	   0.4839404E+01
  -0.8656891E+00	   0.1639499E+01	   0.2739584E+01
  -0.1325695E+01	   0.4046238E+01	  -0.1849565E+01
  -0.1473049E+01	   0.4377529E+01	  -0.8024719E+01
  -0.1316283E+01	   0.2496928E+01	  -0.1431686E+02
  -0.9538991E+00	  -0.8811443E+00	  -0.1911842E+02
  -0.5217034E+00	  -0.4455154E+01	  -0.2116369E+02
  -0.1329114E+00	  -0.6838918E+01	  -0.1990126E+02
   0.1598634E+00	  -0.7099397E+01	  -0.1561091E+02
   0.3671592E+00	  -0.5115841E+01	  -0.9233133E+01
   0.5336612E+00	  -0.1622951E+01	  -0.2010496E+01
   0.6952506E+00	   0.2087866E+01	   0.4893046E+01
   0.8454219E+00	   0.4680074E+01	   0.1065047E+02
   0.9309970E+00	   0.5282158E+01	   0.1482888E+02
   0.8780195E+00	   0.3808728E+01	   0.1727196E+02
   0.6344353E+00	   0.9658915E+00	   0.1791070E+02
   0.2072509E+00	  -0.2054991E+01	   0.1663711E+02
  -0.3249323E+00	  -0.4055855E+01	   0.1335754E+02
  -0.8302317E+00	  -0.4271175E+01	   0.8217519E+01
  -0.1167396E+01	  -0.2587432E+01	   0.1865715E+01
  -0.1234384E+01	   0.5198041E+00	  -0.4439973E+01
  -0.1002778E+01	   0.4243100E+01	  -0.9040845E+01
  -0.5263262E+00	   0.7739770E+01	  -0.1039489E+02
   0.7526681E-01	   0.1032618E+02	  -0.7713380E+01
   0.6517301E+00	   0.1152573E+02	  -0.1435281E+01
   0.1063990E+01	   0.1102285E+02	   0.6719501E+01
   0.1221684E+01	   0.8625515E+01	   0.1423376E+02
   0.1105226E+01	   0.4326659E+01	   0.1865221E+02
   0.7674682E+00	  -0.1532640E+01	   0.1845358E+02
   0.3147880E+00	  -0.8119843E+01	   0.1357695E+02
  -0.1262949E+00	  -0.1414590E+02	   0.5400506E+01
  -0.4464336E+00	  -0.1814116E+02	  -0.3801239E+01
  -0.5834003E+00	  -0.1891406E+02	  -0.1168841E+02
  -0.5360669E+00	  -0.1602419E+02	  -0.1662404E+02
  -0.3579701E+00	  -0.1005433E+02	  -0.1807462E+02
  -0.1327850E+00	  -0.2520340E+01	  -0.1652355E+02
   0.5757784E-01	   0.4590533E+01	  -0.1302476E+02
   0.1626684E+00	   0.9490696E+01	  -0.8659960E+01
   0.1767073E+00	   0.1121525E+02	  -0.4179950E+01
   0.1342150E+00	   0.9931622E+01	   0.2458040E-01
   0.9007782E-01	   0.6791099E+01	   0.3688369E+01
   0.9116646E-01	   0.3404518E+01	   0.6410905E+01
   0.1547359E+00	   0.1167964E+01	   0.7594262E+01
   0.2585217E+00	   0.7172564E+00	   0.6642763E+01
   0.3475665E+00	   0.1733291E+01	   0.3302360E+01
   0.3545414E+00	   0.3166660E+01	  -0.2049918E+01
   0.2256242E+00	   0.3761960E+01	  -0.8345296E+01
  -0.5649031E-01	   0.2660123E+01	  -0.1405292E+02
  -0.4618213E+00	  -0.1703971E+00	  -0.1762169E+02
  -0.9143318E+00	  -0.3851060E+01	  -0.1796588E+02
  -0.1308062E+01	  -0.6896967E+01	  -0.1480124E+02
  -0.1529197E+01	  -0.7799067E+01	  -0.8707120E+01
  -0.1483574E+01	  -0.5650215E+01	  -0.9164577E+00
  -0.1125707E+01	  -0.5737474E+00	   0.7049510E+01
  -0.4829561E+00	   0.6193002E+01	   0.1375327E+02
   0.3349691E+00	   0.1260160E+02	   0.1811580E+02
   0.1150385E+01	   0.1640623E+02	   0.1956863E+02
   0.1756757E+01	   0.1590063E+02	   0.1810451E+02
   0.1977652E+01	   0.1054745E+02	   0.1425728E+02
   0.1728404E+01	   0.1277797E+01	   0.9000951E+01
   0.1056466E+01	  -0.9680102E+01	   0.3558031E+01
   0.1393740E+00	  -0.1943087E+02	  -0.8715453E+00
  -0.7667672E+00	  -0.2531436E+02	  -0.3416747E+01
  -0.1409891E+01	  -0.2577043E+02	  -0.3793257E+01
  -0.1626663E+01	  -0.2084768E+02	  -0.2381621E+01
  -0.1395263E+01	  -0.1215196E+02	  -0.5502297E-01
  -0.8337518E+00	  -0.2240905E+01	   0.2152546E+01
  -0.1458565E+00	   0.6296262E+01	   0.3394626E+01
   0.4606455E+00	   0.1170684E+02	   0.3258699E+01
   0.8467647E+00	   0.1355150E+02	   0.1821994E+01
   0.9773286E+00	   0.1262856E+02	  -0.4610873E+00
   0.9081944E+00	   0.1042937E+02	  -0.2956389E+01
   0.7377891E+00	   0.8397129E+01	  -0.5036153E+01
   0.5506561E+00	   0.7322584E+01	  -0.6181729E+01
   0.3809596E+00	   0.7136054E+01	  -0.6018244E+01
   0.2126733E+00	   0.7147088E+01	  -0.4354307E+01
   0.9829200E-02	   0.6555089E+01	  -0.1270957E+01
  -0.2414211E+00	   0.4931348E+01	   0.2741822E+01
  -0.5048431E+00	   0.2404745E+01	   0.6698592E+01
  -0.6962448E+00	  -0.5121039E+00	   0.9230572E+01
  -0.7191722E+00	  -0.3290778E+01	   0.8964944E+01
  -0.5145507E+00	  -0.5702604E+01	   0.5097872E+01
  -0.1012929E+00	  -0.7878685E+01	  -0.2080149E+01
   0.4157787E+00	  -0.1007570E+02	  -0.1097630E+02
   0.8740530E+00	  -0.1231647E+02	  -0.1899519E+02
   0.1109910E+01	  -0.1414967E+02	  -0.2333808E+02
   0.1019530E+01	  -0.1470313E+02	  -0.2204407E+02
   0.5995666E+00	  -0.1304323E+02	  -0.1485016E+02
  -0.4585470E-01	  -0.8681454E+01	  -0.3459776E+01
  -0.7357309E+00	  -0.1964196E+01	   0.8954825E+01
  -0.1270683E+01	   0.5882623E+01	   0.1884476E+02
  -0.1496801E+01	   0.1311756E+02	   0.2353515E+02
  -0.1355889E+01	   0.1810210E+02	   0.2211802E+02
  -0.9015495E+00	   0.1989219E+02	   0.1564216E+02
  -0.2786587E+00	   0.1852761E+02	   0.6560222E+01
   0.3261042E+00	   0.1489827E+02	  -0.2281909E+01
   0.7451974E+00	   0.1027649E+02	  -0.8655228E+01
   0.8803232E+00	   0.5771567E+01	  -0.1155924E+02
   0.7290294E+00	   0.1973506E+01	  -0.1126561E+02
   0.3782211E+00	  -0.1078899E+01	  -0.8881951E+01
  -0.3135694E-01	  -0.3650198E+01	  -0.5713390E+01
  -0.3541615E+00	  -0.5967495E+01	  -0.2750891E+01
  -0.4870294E+00	  -0.7995361E+01	  -0.4768514E+00
  -0.4008456E+00	  -0.9435760E+01	   0.1036122E+01
  -0.1473904E+00	  -0.9911385E+01	   0.1874232E+01
   0.1634887E+00	  -0.9206614E+01	   0.2034601E+01
   0.4099710E+00	  -0.7433291E+01	   0.1338570E+01
   0.5068392E+00	  -0.5038877E+01	  -0.4474002E+00
   0.4366368E+00	  -0.2661953E+01	  -0.3364377E+01
   0.2516573E+00	  -0.9058239E+00	  -0.7029747E+01
   0.4401192E-01	  -0.1221266E+00	  -0.1056907E+02
  -0.1022179E+00	  -0.2925562E+00	  -0.1278018E+02
  -0.1522143E+00	  -0.1048633E+01	  -0.1248378E+02
  -0.1351496E+00	  -0.1802653E+01	  -0.8968659E+01
  -0.1243205E+00	  -0.1956337E+01	  -0.2360250E+01
  -0.1958460E+00	  -0.1123536E+01	   0.6261469E+01
  -0.3821897E+00	   0.6961510E+00	   0.1506690E+02
  -0.6429334E+00	   0.3053657E+01	   0.2195765E+02
  -0.8704338E+00	   0.5146098E+01	   0.2518444E+02
  -0.9296556E+00	   0.6071256E+01	   0.2390227E+02
  -0.7175580E+00	   0.5182259E+01	   0.1845804E+02
  -0.2165237E+00	   0.2441628E+01	   0.1029769E+02
   0.4816991E+00	  -0.1387152E+01	   0.1526055E+01
   0.1194750E+01	  -0.4853571E+01	  -0.5752388E+01
   0.1709124E+01	  -0.6266853E+01	  -0.1010238E+02
   0.1857026E+01	  -0.4351640E+01	  -0.1117753E+02
   0.1578465E+01	   0.1133181E+01	  -0.9729690E+01
   0.9489512E+00	   0.9084697E+01	  -0.7193333E+01
   0.1553858E+00	   0.1722556E+02	  -0.4989814E+01
  -0.5679260E+00	   0.2275069E+02	  -0.3897169E+01
  -0.1019118E+01	   0.2324279E+02	  -0.3816825E+01
  -0.1091627E+01	   0.1754067E+02	  -0.4024506E+01
  -0.8020104E+00	   0.6243088E+01	  -0.3740655E+01
  -0.2741485E+00	  -0.8351184E+01	  -0.2680661E+01
   0.3060624E+00	  -0.2286574E+02	  -0.1257282E+01
   0.7485309E+00	  -0.3382222E+02	  -0.3274857E+00
   0.9104069E+00	  -0.3863186E+02	  -0.6368016E+00
   0.7265779E+00	  -0.3627842E+02	  -0.2298687E+01
   0.2220630E+00	  -0.2748827E+02	  -0.4591249E+01
  -0.4947009E+00	  -0.1438826E+02	  -0.6203245E+01
  -0.1255025E+01	   0.1942544E+00	  -0.5827151E+01
  -0.1863823E+01	   0.1350971E+02	  -0.2800981E+01
  -0.2147474E+01	   0.2349651E+02	   0.2527660E+01
  -0.2001611E+01	   0.2907390E+02	   0.8874634E+01
  -0.1427513E+01	   0.3010715E+02	   0.1446654E+02
  -0.5415272E+00	   0.2716323E+02	   0.1766100E+02
   0.4535016E+00	   0.2120759E+02	   0.1747867E+02
   0.1325201E+01	   0.1335798E+02	   0.1384403E+02
   0.1882821E+01	   0.4752884E+01	   0.7490721E+01
   0.2031494E+01	  -0.3502938E+01	  -0.3591604E+00
   0.1793542E+01	  -0.1038475E+02	  -0.8343671E+01
   0.1290663E+01	  -0.1504558E+02	  -0.1520417E+02
   0.6952752E+00	  -0.1696886E+02	  -0.1990182E+02
   0.1679220E+00	  -0.1612222E+02	  -0.2166001E+02
  -0.1903459E+00	  -0.1302332E+02	  -0.2003023E+02
  -0.3563133E+00	  -0.8635753E+01	  -0.1503683E+02
  -0.3697489E+00	  -0.4092628E+01	  -0.7337565E+01
  -0.2982375E+00	  -0.3386398E+00	   0.1750976E+01
  -0.1999765E+00	   0.2155426E+01	   0.1047681E+02
  -0.1013498E+00	   0.3481284E+01	   0.1710873E+02
